score,achieved_return,computational_cost,nb_calls
50,21.1958,175.472,23092
50,30.8418,174.53,23414
50,20.7479,175.04,23311
50,15.2323,173.969,23156
50,22.4239,173.631,23134
50,27.3908,175.318,23681
50,17.6084,174.458,23087
50,26.9404,173.352,23336
50,26.3005,172.873,22819
50,28.1982,173.854,23235
50,18.1003,174.121,23687
50,18.9214,174.545,23469
50,23.6591,174.363,22981
50,27.7962,175.723,23061
50,27.4149,174.647,23662
50,23.0956,176.172,23083
50,23.9704,175.231,23239
50,16.5129,174.291,22955
50,15.6774,173.465,23046
50,19.0617,173.052,22813
50,20.2154,176.444,23198
50,21.5369,173.183,23122
50,11.5401,176.238,23111
50,26.6875,174.971,23770
50,21.2864,174.888,23462
50,19.5166,174.042,23139
50,15.8027,173.584,23116
50,14.0082,173.008,22995
50,16.9021,173.464,23178
50,22.0641,174.079,23360
50,17.7684,174.594,23221
50,21.0559,174.656,23550
50,23.8595,173.905,23264
50,20.7672,174.401,23090
50,22.774,173.455,23046
50,29.8493,174.164,23235
50,21.574,173.619,23173
50,28.4672,174.165,23734
50,13.021,173.527,23218
50,20.2133,175.977,23626
50,24.0489,174.225,23276
50,21.6304,174.103,23123
50,18.6595,174.021,22959
50,21.4986,175.646,23638
50,28.6206,177.006,23532
50,27.7636,173.361,23339
50,23.6186,173.514,23130
50,15.6575,174.473,23053
50,23.0306,174.727,23355
50,17.589,175.67,23427
50,21.9814,174.166,23175
50,22.4301,173.857,23143
50,21.2732,174.427,23653
50,25.3111,173.601,23069
50,13.3549,173.121,23043
50,21.6068,173.266,23204
50,20.5238,174.38,23077
50,25.7607,174.479,23045
50,21.5682,173.902,22948
50,25.3154,175.42,23022
50,21.0264,173.749,23336
50,16.6646,173.614,23439
50,26.8136,173.823,23329
50,21.2874,173.896,22907
50,19.3234,174.005,22855
50,15.5966,174,23222
50,20.0751,183.279,23147
50,16.7815,183.424,23282
50,19.7929,179.037,23008
50,28.0736,172.743,22938
50,25.3191,172.842,23326
